Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,heads,negative_slope,dropout,num_layers,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
cora_runqeogi6ee_GAT_hyperpbqy438e,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,23.17954683303833,23.2361261844635,217344
cora_run1qacz7uf_GAT_hyperxpev70dw,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,26.638760566711422,26.69635343551636,222561
cora_runqeogi6ee_GAT_hyperqkicibr7,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,24.89187264442444,24.99715828895569,217344
cora_run1qacz7uf_GAT_hyperk2oqeg8r,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,32.359113454818726,32.508549213409424,222561
cora_runqeogi6ee_GAT_hypermo6dcax8,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,30.110699892044067,30.15925359725952,217344
cora_run1qacz7uf_GAT_hypereotyxwlv,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,9.527237176895142,9.604822635650637,222561
cora_runqeogi6ee_GAT_hypernjy6qlt8,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,12.070438623428345,12.147277593612673,217344
cora_run1qacz7uf_GAT_hyperujj3fnsa,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,14.273838996887209,14.322685956954956,222561
cora_runqeogi6ee_GAT_hyper8usn07ns,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,13.815996885299684,13.893495321273804,217344
cora_run1qacz7uf_GAT_hyperaagbxvxq,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,14.959741830825806,15.012346029281616,222561
cora_runqeogi6ee_GAT_hyperuc4kw770,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,15.252288103103638,15.415004968643188,217344
cora_run1qacz7uf_GAT_hyperuaya21lv,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,15.839261293411257,15.894309043884276,222561
cora_runqeogi6ee_GAT_hyperdl3nifea,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,15.124309539794922,15.260464668273926,217344
cora_run1qacz7uf_GAT_hypernde3x4rb,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,7.142275094985962,7.1974756717681885,222561
cora_runqeogi6ee_GAT_hypercxkwqy34,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,5.89520788192749,6.010974168777466,217344
cora_run1qacz7uf_GAT_hyperq51eyvp7,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,6.521619081497192,6.5848705768585205,222561
cora_runqeogi6ee_GAT_hyperqkaf36d3,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,7.548105478286743,7.686353445053101,217344
cora_run1qacz7uf_GAT_hyperzes2jroh,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,7.640552759170532,7.741037130355835,222561
cora_runqeogi6ee_GAT_hyperm2rnt0vr,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,7.974849462509155,8.090396404266357,217344
cora_run1qacz7uf_GAT_hyperqers0p94,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,9.704179763793944,9.810205698013306,222561
cora_runqeogi6ee_GAT_hyper84zebcit,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,9.067994832992554,9.119327545166016,217344
cora_run1qacz7uf_GAT_hyper8okkea4b,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,19.603986978530884,19.72012424468994,222561
cora_runqeogi6ee_GAT_hyperkuq733l3,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,18.37494206428528,18.452006816864014,217344
cora_run1qacz7uf_GAT_hyper04emvlbj,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,24.62678623199463,24.7752628326416,222561
cora_runqeogi6ee_GAT_hyperodxl07we,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,23.35059952735901,23.515291929244995,217344
cora_run1qacz7uf_GAT_hyper5grtp15v,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,26.76400351524353,26.82941007614136,222561
cora_runqeogi6ee_GAT_hyper4gjk3nj0,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,15.628255605697632,15.734363317489624,217344
cora_run1qacz7uf_GAT_hyperjadfyxpx,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,30.567132472991943,30.693649530410767,222561
cora_runqeogi6ee_GAT_hypery0hi7ift,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,25.810290813446045,25.890394687652588,217344
cora_run1qacz7uf_GAT_hyperja5f1n6u,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,12.376826524734495,12.516119003295898,222561
cora_runqeogi6ee_GAT_hyperavzawibg,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,9.922858238220217,9.99405550956726,217344
cora_run1qacz7uf_GAT_hyper3mr6clae,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,12.888527870178224,12.938671827316284,222561
cora_runqeogi6ee_GAT_hyperk9xbu5ix,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,12.432946681976318,12.481794118881226,217344
cora_run1qacz7uf_GAT_hypervbey0uo8,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,15.88240885734558,16.05975866317749,222561
cora_runqeogi6ee_GAT_hyperf805iqd9,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,14.035518169403076,14.183136463165283,217344
cora_runqeogi6ee_GAT_hyperecx8td3j,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,16.512733936309814,16.677565574645996,217344
cora_run1qacz7uf_GAT_hyper3e853x3p,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,15.89814829826355,16.046035766601562,222561
cora_runqeogi6ee_GAT_hypergx1ktgku,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,5.702852725982666,5.771585941314697,217344
cora_run1qacz7uf_GAT_hypertykrxt1o,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,5.937824010848999,6.074948787689209,222561
cora_runqeogi6ee_GAT_hyperax2yp22a,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,7.566779375076294,7.676813125610352,217344
cora_run1qacz7uf_GAT_hyperhvbp9lh9,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,6.728960990905762,6.783992528915405,222561
cora_runqeogi6ee_GAT_hyper6mssf0i2,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,8.42979907989502,8.498626708984375,217344
cora_run1qacz7uf_GAT_hypersxd1wfjg,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,4.28759241104126,4.340991020202637,222561
cora_runqeogi6ee_GAT_hyperpi68an6v,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,8.381551742553711,8.52164626121521,217344
cora_run1qacz7uf_GAT_hypermqa16999,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,4.69576907157898,4.748946905136108,222561
cora_runqeogi6ee_GAT_hyperprbx3vfu,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,18.81510734558105,18.90255331993103,217344
cora_run1qacz7uf_GAT_hyper9kmm8h4w,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,17.000589847564697,17.048015356063843,222561
cora_runqeogi6ee_GAT_hyper9frg5yvb,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,21.83771014213562,22.009414434432983,217344
cora_run1qacz7uf_GAT_hyperx6rpg47o,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,22.32370591163636,22.37246346473694,222561
cora_runqeogi6ee_GAT_hyperr6p27dqf,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,26.72640347480774,26.780292510986328,217344
cora_run1qacz7uf_GAT_hyperf8fluuig,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,28.72075390815735,28.84060215950012,222561
cora_runqeogi6ee_GAT_hyperhl3am6tj,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,32.38227701187134,32.43732237815857,217344
cora_run1qacz7uf_GAT_hypervjwnmipm,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,27.716053247451782,27.7803955078125,222561
cora_runqeogi6ee_GAT_hyperxrguvz06,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,11.327343225479126,11.494017362594604,217344
cora_run1qacz7uf_GAT_hypergi8ck782,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,12.066899061203005,12.12145733833313,222561
cora_runqeogi6ee_GAT_hyperasewqmrl,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,13.406660556793211,13.49055814743042,217344
cora_run1qacz7uf_GAT_hyper5z4rzdw1,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,13.608768939971924,13.68584370613098,222561
cora_runqeogi6ee_GAT_hyperft9jekwk,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,14.100550413131714,14.26242995262146,217344
cora_run1qacz7uf_GAT_hyper7ablfgc7,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,13.877081871032717,13.93793511390686,222561
cora_runqeogi6ee_GAT_hyperci8dhksa,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,13.899848222732544,14.027430772781372,217344
cora_runqeogi6ee_GAT_hypercbz81y3q,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,6.652943849563599,6.759089946746826,217344
cora_run1qacz7uf_GAT_hyper4drxviai,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,15.670334100723268,15.782798051834106,222561
cora_runqeogi6ee_GAT_hypert2xb03y6,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,8.075523138046265,8.152687311172485,217344
cora_run1qacz7uf_GAT_hypermaav13ea,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,4.796261310577393,4.862282037734985,222561
cora_runqeogi6ee_GAT_hyper8bjm4ugn,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,7.492592096328735,7.684477806091309,217344
cora_run1qacz7uf_GAT_hypernv0tptst,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,6.2778096199035645,6.434326648712158,222561
cora_runqeogi6ee_GAT_hypermhgl3o3q,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,8.841797113418579,9.008842945098875,217344
cora_run1qacz7uf_GAT_hyper8y1vr025,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,6.754819869995117,6.888164043426514,222561
cora_run1qacz7uf_GAT_hypero8vmqtjl,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,9.019315242767334,9.172062397003174,222561
cora_runqeogi6ee_GAT_hypernf0z0dv3,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,18.374845266342163,18.4204843044281,217344
cora_run1qacz7uf_GAT_hyperq9gojo1o,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,18.239577054977417,18.28319001197815,222561
cora_runqeogi6ee_GAT_hypernp5td59y,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,23.65991473197937,23.760372400283813,217344
cora_run1qacz7uf_GAT_hyperoqe36awp,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,23.12412071228028,23.16989183425904,222561
cora_runqeogi6ee_GAT_hyperbj9bwzey,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,23.8105525970459,23.858041286468502,217344
cora_run1qacz7uf_GAT_hypery8wvd861,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,27.64676856994629,27.760382652282715,222561
cora_runqeogi6ee_GAT_hyperbqo84y7i,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,29.02935743331909,29.08252859115601,217344
cora_runqeogi6ee_GAT_hyper9k29cy77,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,12.809486627578735,12.940698623657228,217344
cora_run1qacz7uf_GAT_hypergkcu6nee,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,29.5539391040802,29.599735021591187,222561
cora_runqeogi6ee_GAT_hyperm50cki5a,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,13.05489468574524,13.101660966873167,217344
cora_run1qacz7uf_GAT_hyperw88gjbo8,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,12.90039563179016,12.97282576560974,222561
cora_runqeogi6ee_GAT_hyperfafwi798,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,13.984793663024902,14.17342495918274,217344
cora_run1qacz7uf_GAT_hyper2itauj70,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,13.38218879699707,13.53883934020996,222561
cora_runqeogi6ee_GAT_hypertoyemelz,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,16.705778121948242,16.75639772415161,217344
cora_run1qacz7uf_GAT_hyperlroay7il,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,12.728647232055664,12.780739307403564,222561
cora_runqeogi6ee_GAT_hyperh1l155eo,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,7.672475337982178,7.763457775115967,217344
cora_runqeogi6ee_GAT_hyper6e8yt6w9,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,6.56696629524231,6.620675563812256,217344
cora_run1qacz7uf_GAT_hyperi8r296le,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,16.77478575706482,16.825308322906494,222561
cora_runqeogi6ee_GAT_hyperp6qdtb25,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,8.138279914855957,8.249590635299683,217344
cora_run1qacz7uf_GAT_hyperhd8flim7,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,4.467770576477051,4.5235021114349365,222561
cora_runqeogi6ee_GAT_hyper6jhgq0cf,27.53,39.37,73.13,93.91,99.36,100.0,40.81,27.53,39.37,73.13,93.91,99.36,100.0,96.83,96.59,92.37,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,7.899028301239014,7.964157819747925,217344
cora_run1qacz7uf_GAT_hyper9ndxunbz,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,6.020051956176758,6.099672555923462,222561
cora_run1qacz7uf_GAT_hyperps2gl3as,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,32,1,3,0.1,dot,20,8.47924518585205,8.536820411682129,222561
